age,yearsmarried,children,religiousness_5,education,occupation_grade6,occupation_husb_grade6,rating_5,yrs_per_age,rate_x_yrs,weight,gender_male,gender_female,target
71.0,50.0,3.0,4.0,16.0,5.0,1.0,5.0,0.704225352112676,250.0,3.043584174,1.0,0.0,0.0
42.0,23.0,3.0,5.0,16.0,5.0,2.0,3.0,0.5476190476190477,69.0,1.686608894,1.0,0.0,0.0
43.0,20.0,2.0,5.0,16.0,4.0,4.0,5.0,0.4651162790697674,100.0,1.748609995,0.0,1.0,0.0
74.0,52.0,3.0,1.0,12.0,4.0,1.0,5.0,0.7027027027027027,90.0,0.634765253,1.0,0.0,0.0
32.0,5.0,0.0,3.0,15.0,6.0,4.0,5.0,0.15625,25.0,0.871574568,0.0,1.0,0.0
75.0,53.0,7.0,1.0,10.0,1.0,1.0,5.0,0.7066666666666667,90.0,2.398737703,0.0,1.0,0.0
44.0,24.0,4.0,2.0,10.0,2.0,1.0,5.0,0.5454545454545454,120.0,1.193241174,1.0,0.0,0.0
85.0,65.0,2.0,1.0,13.0,1.0,1.0,5.0,0.7647058823529411,325.0,1.446617344,1.0,0.0,1.0
58.0,37.0,2.0,1.0,16.0,5.0,3.0,5.0,0.6379310344827587,185.0,1.099009578,0.0,1.0,0.0
40.0,18.0,3.0,3.0,17.0,4.0,3.0,5.0,0.45,90.0,1.748609995,0.0,1.0,0.0
37.0,17.0,1.0,1.0,19.0,6.0,4.0,3.0,0.4594594594594595,51.0,1.976105238,1.0,0.0,0.0
52.0,28.0,2.0,5.0,15.0,5.0,3.0,3.0,0.5384615384615384,84.0,0.957541895,1.0,0.0,0.0
60.0,33.0,6.0,2.0,18.0,6.0,1.0,5.0,0.55,90.0,0.58424386,0.0,1.0,0.0
39.0,17.0,2.0,1.0,13.0,6.0,3.0,5.0,0.4358974358974359,85.0,0.88741763,1.0,0.0,0.0
39.0,15.0,0.0,1.0,18.0,6.0,3.0,5.0,0.3846153846153846,75.0,1.018525122,0.0,1.0,0.0
35.0,13.0,2.0,1.0,17.0,6.0,4.0,5.0,0.3714285714285714,65.0,1.137919716,1.0,0.0,0.0
20.0,26.0,1.0,2.0,12.0,2.0,1.0,5.0,0.54,90.0,0.845835574,0.0,1.0,0.0
42.0,21.0,2.0,5.0,16.0,5.0,4.0,5.0,0.5,105.0,0.757412327,1.0,0.0,0.0
51.0,31.0,2.0,3.0,14.0,3.0,3.0,3.0,0.6078431372549019,93.0,1.441248625,1.0,0.0,0.0
54.0,27.0,2.0,5.0,16.0,5.0,2.0,5.0,0.5,135.0,0.904705889,1.0,0.0,0.0
57.0,37.0,3.0,2.0,12.0,5.0,3.0,5.0,0.6491228070175439,185.0,3.686720476,1.0,0.0,0.0
44.0,23.0,2.0,2.0,14.0,6.0,1.0,5.0,0.5227272727272727,90.0,0.362920489,0.0,1.0,0.0
51.0,31.0,4.0,5.0,16.0,5.0,2.0,3.0,0.6078431372549019,93.0,2.014602804,1.0,0.0,0.0
28.0,1.0,1.0,2.0,16.0,4.0,4.0,5.0,0.0357142857142857,5.0,2.297906973,1.0,0.0,0.0
58.0,36.0,4.0,1.0,16.0,6.0,3.0,5.0,0.6206896551724138,180.0,1.627910098,0.0,1.0,0.0
35.0,12.0,2.0,5.0,18.0,4.0,4.0,3.0,0.3428571428571428,36.0,0.76614259,1.0,0.0,0.0
83.0,60.0,1.0,5.0,14.0,1.0,1.0,5.0,0.7228915662650602,90.0,0.568163419,0.0,1.0,0.0
43.0,20.0,4.0,5.0,12.0,4.0,2.0,5.0,0.4651162790697674,100.0,2.373159311,0.0,1.0,0.0
38.0,17.0,2.0,3.0,14.0,1.0,1.0,5.0,0.4473684210526316,85.0,1.872063431,0.0,1.0,1.0
39.0,19.0,3.0,5.0,16.0,6.0,4.0,5.0,0.4871794871794871,95.0,1.73744977,0.0,1.0,0.0
58.0,39.0,2.0,3.0,14.0,3.0,1.0,5.0,0.6724137931034483,90.0,0.482237473,0.0,1.0,0.0
49.0,27.0,3.0,3.0,16.0,4.0,3.0,3.0,0.5510204081632653,81.0,0.785255414,0.0,1.0,0.0
86.0,64.0,3.0,5.0,10.0,3.0,1.0,5.0,0.7441860465116279,320.0,3.966000299,1.0,0.0,0.0
58.0,31.0,2.0,2.0,14.0,5.0,4.0,5.0,0.5344827586206896,155.0,2.13225824,1.0,0.0,0.0
41.0,20.0,2.0,1.0,13.0,4.0,1.0,5.0,0.4878048780487805,90.0,0.467632142,0.0,1.0,0.0
50.0,31.0,0.0,3.0,13.0,6.0,4.0,5.0,0.62,155.0,2.014602804,1.0,0.0,0.0
66.0,47.0,4.0,5.0,13.0,6.0,4.0,3.0,0.7121212121212122,141.0,1.436021609,0.0,1.0,0.0
52.0,32.0,2.0,1.0,12.0,3.0,2.0,3.0,0.6153846153846154,96.0,2.862801153,0.0,1.0,0.0
73.0,54.0,3.0,5.0,13.0,4.0,4.0,1.0,0.7397260273972602,54.0,1.519887147,0.0,1.0,0.0
58.0,36.0,2.0,5.0,18.0,6.0,3.0,5.0,0.6206896551724138,180.0,1.803223494,0.0,1.0,0.0
41.0,22.0,3.0,5.0,13.0,6.0,4.0,3.0,0.5365853658536586,66.0,0.677941925,0.0,1.0,0.0
49.0,30.0,3.0,2.0,18.0,2.0,4.0,5.0,0.6122448979591837,150.0,0.785255414,0.0,1.0,0.0
40.0,20.0,2.0,5.0,13.0,1.0,1.0,5.0,0.5,100.0,1.436317518,0.0,1.0,0.0
71.0,51.0,2.0,1.0,18.0,5.0,4.0,5.0,0.7183098591549296,255.0,2.12452512,0.0,1.0,0.0
80.0,59.0,2.0,1.0,13.0,6.0,1.0,5.0,0.7375,90.0,0.536812847,0.0,1.0,1.0
49.0,22.0,2.0,2.0,15.0,3.0,2.0,5.0,0.4489795918367347,110.0,1.13178141,0.0,1.0,0.0
49.0,27.0,2.0,5.0,13.0,1.0,1.0,5.0,0.5510204081632653,90.0,0.486719168,0.0,1.0,0.0
74.0,53.0,3.0,5.0,15.0,6.0,1.0,5.0,0.7162162162162162,90.0,1.237956157,0.0,1.0,0.0
49.0,29.0,1.0,3.0,12.0,3.0,4.0,3.0,0.5918367346938775,87.0,1.464606241,1.0,0.0,1.0
39.0,17.0,3.0,3.0,16.0,6.0,3.0,3.0,0.4358974358974359,51.0,0.835250248,0.0,1.0,0.0
43.0,22.0,1.0,1.0,14.0,3.0,1.0,5.0,0.5116279069767442,90.0,0.340277397,0.0,1.0,0.0
58.0,36.0,2.0,1.0,18.0,5.0,2.0,3.0,0.6206896551724138,108.0,2.44759942,1.0,0.0,1.0
76.0,56.0,1.0,5.0,15.0,6.0,2.0,5.0,0.7368421052631579,280.0,1.370344065,1.0,0.0,0.0
40.0,19.0,2.0,2.0,19.0,3.0,4.0,5.0,0.475,95.0,0.953828873,0.0,1.0,0.0
78.0,55.0,0.0,3.0,13.0,3.0,1.0,5.0,0.7051282051282052,90.0,0.683090825,0.0,1.0,0.0
73.0,51.0,2.0,2.0,16.0,6.0,4.0,3.0,0.6986301369863014,153.0,1.294730133,1.0,0.0,0.0
66.0,46.0,4.0,3.0,13.0,4.0,1.0,5.0,0.696969696969697,90.0,2.057525791,1.0,0.0,0.0
51.0,27.0,1.0,5.0,17.0,2.0,1.0,5.0,0.5294117647058824,90.0,0.464829205,0.0,1.0,0.0
75.0,48.0,1.0,1.0,16.0,6.0,2.0,5.0,0.64,240.0,1.660209236,1.0,0.0,0.0
45.0,22.0,3.0,1.0,11.0,4.0,1.0,5.0,0.4888888888888889,90.0,3.119397403,1.0,0.0,0.0
58.0,38.0,2.0,5.0,16.0,4.0,4.0,5.0,0.6551724137931034,190.0,1.098922189,1.0,0.0,0.0
51.0,31.0,2.0,4.0,18.0,6.0,4.0,3.0,0.6078431372549019,93.0,2.190788561,0.0,1.0,0.0
49.0,26.0,2.0,1.0,14.0,6.0,3.0,3.0,0.5306122448979592,78.0,1.43074331,0.0,1.0,0.0
55.0,35.0,3.0,4.0,13.0,1.0,4.0,5.0,0.6363636363636364,175.0,1.04106401,0.0,1.0,0.0
54.0,33.5,2.0,1.0,14.0,3.0,4.0,5.0,0.6203703703703703,167.5,1.04106401,0.0,1.0,1.0
54.0,31.0,2.0,1.0,18.0,6.0,4.0,5.0,0.5740740740740741,155.0,0.474371402,1.0,0.0,0.0
55.0,34.5,3.0,3.0,18.0,3.0,1.0,5.0,0.6272727272727273,90.0,0.612005956,1.0,0.0,1.0
72.0,52.0,5.0,1.0,17.0,6.0,1.0,3.0,0.7222222222222222,156.0,1.294730133,1.0,0.0,0.0
37.0,14.0,2.0,1.0,16.0,6.0,3.0,5.0,0.3783783783783784,70.0,1.077922601,1.0,0.0,0.0
58.0,38.0,3.0,1.0,12.0,3.0,4.0,5.0,0.6551724137931034,190.0,1.04106401,0.0,1.0,0.0
52.0,33.0,4.0,1.0,12.0,1.0,1.0,5.0,0.6346153846153846,90.0,1.159567766,0.0,1.0,0.0
33.0,11.0,0.0,2.0,15.0,6.0,3.0,5.0,0.3333333333333333,55.0,0.885411338,1.0,0.0,0.0
66.0,46.0,1.0,5.0,15.0,1.0,1.0,5.0,0.696969696969697,90.0,1.436458574,1.0,0.0,1.0
33.0,10.0,2.0,3.0,14.0,5.0,4.0,5.0,0.303030303030303,50.0,1.963599985,0.0,1.0,0.0
46.0,26.0,5.0,3.0,14.0,3.0,1.0,5.0,0.5652173913043478,130.0,1.009533726,0.0,1.0,0.0
40.0,20.0,5.0,1.0,12.0,4.0,1.0,5.0,0.5,90.0,0.760331485,1.0,0.0,1.0
30.0,8.0,2.0,3.0,14.0,3.0,3.0,3.0,0.2666666666666666,24.0,0.618047184,0.0,1.0,0.0
28.0,8.0,0.0,5.0,16.0,6.0,4.0,5.0,0.2857142857142857,40.0,0.802941459,1.0,0.0,0.0
29.0,7.0,0.0,5.0,18.0,4.0,4.0,5.0,0.2413793103448276,35.0,0.972785492,1.0,0.0,0.0
36.0,13.0,3.0,2.0,13.0,5.0,1.0,5.0,0.3611111111111111,65.0,0.885411338,1.0,0.0,1.0
31.0,11.0,0.0,3.0,18.0,6.0,3.0,5.0,0.3548387096774194,55.0,1.855250908,0.0,1.0,0.0
66.0,46.0,1.0,1.0,15.0,5.0,1.0,5.0,0.696969696969697,90.0,2.17069617,1.0,0.0,1.0
43.0,23.0,2.0,2.0,11.0,5.0,2.0,5.0,0.5348837209302325,115.0,1.009533726,0.0,1.0,0.0
55.0,35.0,1.0,3.0,15.0,1.0,1.0,3.0,0.6363636363636364,105.0,0.467921519,0.0,1.0,0.0
45.0,23.0,7.0,3.0,16.0,3.0,1.0,5.0,0.5111111111111111,90.0,0.460581173,1.0,0.0,1.0
88.0,64.0,2.0,5.0,12.0,3.0,1.0,5.0,0.7272727272727273,90.0,1.515219648,0.0,1.0,0.0
26.0,6.0,0.0,2.0,17.0,6.0,4.0,5.0,0.2307692307692307,30.0,2.49886891,0.0,1.0,0.0
56.0,36.0,2.0,2.0,12.0,2.0,4.0,5.0,0.6428571428571429,180.0,1.04106401,0.0,1.0,0.0
67.0,47.0,1.0,1.0,17.0,5.0,1.0,5.0,0.7014925373134329,90.0,0.924594981,1.0,0.0,1.0
46.0,24.0,0.0,3.0,16.0,6.0,1.0,5.0,0.5217391304347826,90.0,5.910822304,0.0,1.0,0.0
55.0,32.0,3.0,5.0,15.0,5.0,1.0,5.0,0.5818181818181818,90.0,1.219216391,1.0,0.0,0.0
20.0,26.0,0.0,1.0,12.0,4.0,3.0,5.0,0.54,90.0,0.504795148,0.0,1.0,0.0
71.0,50.0,5.0,5.0,9.0,4.0,1.0,3.0,0.704225352112676,150.0,0.814997815,0.0,1.0,1.0
59.0,32.0,4.0,4.0,12.0,6.0,1.0,5.0,0.5423728813559322,90.0,0.345553217,0.0,1.0,1.0
34.0,14.0,2.0,2.0,16.0,5.0,4.0,5.0,0.4117647058823529,70.0,1.28076633,0.0,1.0,0.0
59.0,36.0,1.0,4.0,12.0,4.0,1.0,5.0,0.6101694915254238,90.0,1.539282512,0.0,1.0,0.0
83.0,63.0,7.0,4.0,8.0,1.0,1.0,5.0,0.7590361445783133,90.0,0.453884289,0.0,1.0,1.0
37.0,14.0,1.0,5.0,14.0,1.0,4.0,5.0,0.3783783783783784,70.0,0.691816099,1.0,0.0,0.0
56.0,34.0,2.0,1.0,16.0,6.0,4.0,5.0,0.6071428571428571,170.0,0.771859242,1.0,0.0,0.0
65.0,44.0,4.0,2.0,13.0,3.0,1.0,5.0,0.676923076923077,90.0,0.479788261,0.0,1.0,0.0
62.0,39.0,0.0,1.0,12.0,6.0,1.0,5.0,0.6290322580645161,90.0,0.407227694,0.0,1.0,0.0
35.0,12.0,1.0,1.0,12.0,5.0,1.0,5.0,0.3428571428571428,90.0,0.446270128,1.0,0.0,1.0
49.0,22.0,4.0,4.0,14.0,2.0,1.0,5.0,0.4489795918367347,90.0,1.667637344,1.0,0.0,1.0
48.0,21.0,2.0,1.0,14.0,4.0,1.0,3.0,0.4375,63.0,0.601685623,0.0,1.0,0.0
44.0,22.0,1.0,1.0,14.0,5.0,1.0,5.0,0.5,90.0,0.374367567,1.0,0.0,1.0
43.0,22.0,2.0,3.0,14.0,1.0,1.0,5.0,0.5116279069767442,90.0,0.335087587,0.0,1.0,0.0
36.0,16.0,1.0,5.0,13.0,4.0,2.0,3.0,0.4444444444444444,48.0,0.912931367,0.0,1.0,0.0
42.0,21.0,2.0,3.0,15.0,5.0,1.0,5.0,0.5,90.0,0.340927675,0.0,1.0,1.0
58.0,36.0,2.0,5.0,18.0,5.0,4.0,3.0,0.6206896551724138,108.0,0.690873018,0.0,1.0,0.0
38.0,11.0,2.0,1.0,17.0,5.0,3.0,5.0,0.2894736842105263,55.0,0.757109585,1.0,0.0,0.0
40.0,13.0,3.0,3.0,16.0,6.0,3.0,5.0,0.325,65.0,0.669948827,0.0,1.0,0.0
68.0,48.0,4.0,2.0,10.0,5.0,3.0,3.0,0.7058823529411765,144.0,0.861511169,0.0,1.0,0.0
50.0,28.0,0.0,2.0,15.0,3.0,4.0,5.0,0.56,140.0,0.731220905,0.0,1.0,0.0
45.0,25.0,2.0,5.0,16.0,5.0,2.0,5.0,0.5555555555555556,125.0,2.492105687,1.0,0.0,0.0
51.0,31.0,3.0,4.0,13.0,1.0,1.0,5.0,0.6078431372549019,155.0,0.731220905,0.0,1.0,0.0
71.0,50.0,3.0,5.0,12.0,2.0,2.0,5.0,0.704225352112676,250.0,2.143750253,1.0,0.0,0.0
62.0,42.0,0.0,4.0,14.0,4.0,2.0,3.0,0.6774193548387096,126.0,0.731220905,0.0,1.0,0.0
59.0,36.0,2.0,1.0,18.0,6.0,4.0,5.0,0.6101694915254238,180.0,0.690873018,0.0,1.0,1.0
32.0,10.0,1.0,1.0,14.0,1.0,1.0,5.0,0.3125,90.0,2.659946393,0.0,1.0,0.0
40.0,17.0,2.0,4.0,13.0,6.0,4.0,3.0,0.425,51.0,0.669948827,0.0,1.0,0.0
78.0,51.0,1.0,1.0,15.0,6.0,1.0,5.0,0.6538461538461539,90.0,1.106085667,0.0,1.0,0.0
29.0,9.0,0.0,5.0,16.0,5.0,2.0,5.0,0.3103448275862069,45.0,0.880402197,1.0,0.0,0.0
46.0,26.0,1.0,2.0,12.0,2.0,1.0,3.0,0.5652173913043478,78.0,0.792194596,1.0,0.0,1.0
29.0,6.0,2.0,1.0,12.0,1.0,3.0,5.0,0.2068965517241379,30.0,0.834049081,0.0,1.0,0.0
49.0,27.0,1.0,1.0,12.0,4.0,3.0,5.0,0.5510204081632653,135.0,0.709074714,0.0,1.0,0.0
77.0,54.0,3.0,4.0,14.0,5.0,1.0,3.0,0.7012987012987013,162.0,0.861511169,0.0,1.0,0.0
50.0,27.0,3.0,2.0,9.0,3.0,1.0,5.0,0.54,90.0,0.814455388,0.0,1.0,1.0
64.0,44.0,5.0,3.0,13.0,3.0,3.0,5.0,0.6875,220.0,0.731220905,0.0,1.0,0.0
38.0,19.0,0.0,1.0,14.0,6.0,1.0,5.0,0.5,90.0,0.446270128,1.0,0.0,1.0
45.0,18.0,1.0,4.0,14.0,6.0,4.0,3.0,0.4,54.0,0.792194596,1.0,0.0,0.0
61.0,34.0,0.0,1.0,12.0,4.0,1.0,5.0,0.5573770491803278,90.0,0.907007136,0.0,1.0,0.0
34.0,12.0,3.0,4.0,17.0,5.0,3.0,5.0,0.3529411764705882,60.0,0.677670947,0.0,1.0,0.0
54.0,33.0,1.0,1.0,14.0,3.0,3.0,3.0,0.6111111111111112,99.0,0.620477782,0.0,1.0,0.0
70.0,50.0,4.0,4.0,12.0,1.0,1.0,5.0,0.7142857142857143,250.0,1.628215734,0.0,1.0,0.0
50.0,31.0,7.0,2.0,14.0,4.0,4.0,5.0,0.62,155.0,0.731220905,0.0,1.0,0.0
75.0,52.0,2.0,4.0,12.0,3.0,1.0,5.0,0.6933333333333334,90.0,0.479788261,0.0,1.0,0.0
62.0,41.5,2.0,2.0,13.0,1.0,1.0,5.0,0.6693548387096774,90.0,0.507218492,1.0,0.0,0.0
44.0,20.0,3.0,3.0,13.0,1.0,2.0,3.0,0.4545454545454545,60.0,0.674950779,0.0,1.0,0.0
44.0,25.0,2.0,3.0,16.0,5.0,4.0,5.0,0.5681818181818182,125.0,0.991889168,0.0,1.0,0.0
37.0,10.0,0.0,2.0,17.0,6.0,4.0,3.0,0.2702702702702703,30.0,0.832940192,1.0,0.0,0.0
38.0,11.0,2.0,2.0,16.0,3.0,4.0,5.0,0.2894736842105263,55.0,0.745545136,0.0,1.0,0.0
33.0,13.0,1.0,1.0,14.0,5.0,4.0,5.0,0.3939393939393939,65.0,0.789085947,0.0,1.0,0.0
50.0,30.0,1.0,1.0,12.0,2.0,1.0,5.0,0.6,90.0,1.001064941,1.0,0.0,1.0
48.0,28.0,2.0,2.0,16.0,6.0,3.0,5.0,0.5833333333333334,140.0,1.580742077,1.0,0.0,0.0
40.0,19.5,4.0,5.0,14.0,1.0,3.0,5.0,0.4875,97.5,1.734562493,0.0,1.0,0.0
30.0,8.0,4.0,5.0,11.0,4.0,2.0,3.0,0.2666666666666666,24.0,0.477581915,0.0,1.0,0.0
48.0,21.0,2.0,2.0,16.0,5.0,4.0,3.0,0.4375,63.0,1.830962547,1.0,0.0,0.0
55.0,34.0,1.0,1.0,16.0,4.0,1.0,5.0,0.6181818181818182,90.0,0.846587804,0.0,1.0,0.0
27.0,7.0,2.0,5.0,13.0,2.0,2.0,5.0,0.2592592592592592,35.0,0.917585797,0.0,1.0,0.0
55.0,34.0,3.0,2.0,10.0,1.0,2.0,3.0,0.6181818181818182,102.0,1.348428394,1.0,0.0,0.0
72.0,50.0,2.0,1.0,12.0,2.0,1.0,5.0,0.6944444444444444,90.0,0.596656114,1.0,0.0,0.0
62.0,40.0,2.0,1.0,18.0,3.0,1.0,5.0,0.6451612903225806,90.0,0.478477383,1.0,0.0,0.0
76.0,56.0,2.0,5.0,17.0,3.0,2.0,3.0,0.7368421052631579,168.0,1.000473285,1.0,0.0,1.0
63.0,39.0,2.0,1.0,17.0,6.0,4.0,5.0,0.6190476190476191,195.0,0.760069501,0.0,1.0,0.0
46.0,26.0,2.0,5.0,13.0,4.0,1.0,5.0,0.5652173913043478,90.0,0.781072514,0.0,1.0,0.0
72.0,51.5,0.0,1.0,16.0,5.0,4.0,5.0,0.7152777777777778,257.5,1.215344938,0.0,1.0,0.0
55.0,33.0,2.0,1.0,13.0,5.0,4.0,5.0,0.6,165.0,1.630112637,1.0,0.0,0.0
34.0,11.0,2.0,1.0,12.0,3.0,3.0,3.0,0.3235294117647059,33.0,3.384687774,1.0,0.0,0.0
32.0,10.0,0.0,2.0,13.0,4.0,4.0,3.0,0.3125,30.0,3.197924788,1.0,0.0,0.0
42.0,20.0,1.0,1.0,18.0,5.0,4.0,5.0,0.4761904761904761,100.0,1.580742077,1.0,0.0,1.0
59.0,40.0,1.0,4.0,13.0,5.0,1.0,5.0,0.6779661016949152,90.0,1.107060052,1.0,0.0,1.0
62.0,42.0,2.0,1.0,16.0,5.0,2.0,3.0,0.6774193548387096,126.0,1.888148124,1.0,0.0,1.0
55.0,28.0,0.0,4.0,18.0,6.0,4.0,5.0,0.509090909090909,140.0,0.849167146,1.0,0.0,0.0
36.0,15.0,0.0,1.0,18.0,6.0,1.0,5.0,0.4166666666666667,75.0,0.832940192,1.0,0.0,0.0
49.0,26.0,2.0,1.0,12.0,5.0,4.0,3.0,0.5306122448979592,78.0,1.174730154,0.0,1.0,1.0
41.0,18.0,2.0,2.0,16.0,5.0,2.0,5.0,0.4390243902439024,90.0,0.737049584,0.0,1.0,0.0
60.0,38.0,3.0,2.0,14.0,4.0,2.0,3.0,0.6333333333333333,114.0,1.998418442,1.0,0.0,0.0
26.0,6.0,1.0,1.0,11.0,1.0,3.0,5.0,0.2307692307692307,30.0,1.531459232,0.0,1.0,0.0
40.0,20.0,2.0,2.0,13.0,4.0,1.0,5.0,0.5,90.0,2.892899085,0.0,1.0,0.0
51.0,31.0,3.0,3.0,17.0,1.0,3.0,5.0,0.6078431372549019,155.0,0.849167146,1.0,0.0,0.0
60.0,37.0,3.0,2.0,17.0,3.0,3.0,5.0,0.6166666666666667,185.0,1.888148124,1.0,0.0,0.0
52.0,31.0,0.0,2.0,14.0,4.0,1.0,5.0,0.5961538461538461,90.0,0.990903364,0.0,1.0,1.0
33.0,13.0,2.0,4.0,14.0,4.0,1.0,5.0,0.3939393939393939,90.0,0.531944808,0.0,1.0,0.0
54.0,27.0,2.0,1.0,14.0,1.0,2.0,5.0,0.5,135.0,0.804458553,0.0,1.0,1.0
53.0,33.0,1.0,2.0,15.0,2.0,1.0,5.0,0.6226415094339622,90.0,0.406012169,1.0,0.0,1.0
42.0,23.0,4.0,5.0,14.0,4.0,3.0,5.0,0.5476190476190477,115.0,1.312435574,1.0,0.0,0.0
57.0,34.0,0.0,4.0,16.0,5.0,1.0,5.0,0.5964912280701754,90.0,1.100638257,0.0,1.0,0.0
43.0,16.0,2.0,1.0,11.0,4.0,1.0,5.0,0.3720930232558139,90.0,0.490041884,0.0,1.0,0.0
54.0,34.0,1.0,1.0,12.0,1.0,1.0,3.0,0.6296296296296297,102.0,0.898759617,1.0,0.0,1.0
64.0,44.0,3.0,1.0,12.0,4.0,1.0,5.0,0.6875,90.0,0.453285581,0.0,1.0,1.0
47.0,27.0,3.0,2.0,12.0,2.0,1.0,3.0,0.574468085106383,81.0,1.312435574,1.0,0.0,0.0
47.0,24.0,4.0,5.0,12.0,4.0,4.0,3.0,0.5106382978723404,72.0,1.170150171,1.0,0.0,1.0
48.0,24.0,3.0,3.0,12.0,3.0,3.0,5.0,0.5,120.0,0.81680456,0.0,1.0,0.0
75.0,55.0,4.0,1.0,12.0,4.0,1.0,5.0,0.7333333333333333,90.0,0.610531837,1.0,0.0,0.0
50.0,29.0,2.0,1.0,17.0,5.0,4.0,5.0,0.58,145.0,0.889127953,1.0,0.0,0.0
49.0,22.0,1.0,4.0,16.0,5.0,4.0,5.0,0.4489795918367347,110.0,1.708220801,0.0,1.0,0.0
44.0,22.0,1.0,2.0,9.0,2.0,3.0,5.0,0.5,110.0,1.017362972,1.0,0.0,0.0
60.0,40.0,1.0,4.0,13.0,3.0,1.0,5.0,0.6666666666666666,90.0,0.518198322,1.0,0.0,0.0
48.0,25.0,0.0,1.0,18.0,4.0,1.0,5.0,0.5208333333333334,90.0,1.449791302,1.0,0.0,0.0
50.0,27.0,4.0,1.0,15.0,4.0,1.0,5.0,0.54,90.0,0.63439083,1.0,0.0,1.0
55.0,33.0,2.0,3.0,18.0,2.0,4.0,5.0,0.6,165.0,1.761482209,0.0,1.0,0.0
49.0,22.0,4.0,1.0,15.0,5.0,1.0,5.0,0.4489795918367347,90.0,1.284736702,1.0,0.0,0.0
48.0,26.0,1.0,4.0,12.0,2.0,1.0,5.0,0.5416666666666666,130.0,1.153441119,1.0,0.0,0.0
42.0,18.0,2.0,4.0,14.0,1.0,2.0,5.0,0.4285714285714285,90.0,0.690702159,0.0,1.0,0.0
53.0,30.0,3.0,4.0,15.0,5.0,3.0,5.0,0.5660377358490566,150.0,1.767445948,1.0,0.0,0.0
40.0,17.0,1.0,4.0,18.0,5.0,1.0,5.0,0.425,90.0,0.359611358,0.0,1.0,0.0
67.0,44.0,3.0,4.0,11.0,2.0,1.0,5.0,0.6567164179104478,220.0,1.045243561,1.0,0.0,0.0
82.0,59.0,3.0,5.0,14.0,6.0,1.0,5.0,0.7195121951219512,295.0,1.478246403,0.0,1.0,0.0
61.0,41.0,4.0,2.0,16.0,6.0,4.0,5.0,0.6721311475409836,205.0,1.678803145,0.0,1.0,0.0
51.0,28.0,2.0,2.0,12.0,1.0,1.0,5.0,0.5490196078431373,90.0,0.793352356,0.0,1.0,0.0
41.0,18.0,3.0,2.0,14.0,2.0,2.0,1.0,0.4390243902439024,18.0,0.771668354,1.0,0.0,0.0
49.0,29.0,2.0,1.0,12.0,3.0,4.0,1.0,0.5918367346938775,29.0,0.771668354,1.0,0.0,1.0
60.0,38.0,3.0,2.0,12.0,4.0,2.0,1.0,0.6333333333333333,38.0,0.839401573,0.0,1.0,1.0
57.0,38.0,2.0,4.0,13.0,4.0,1.0,5.0,0.6666666666666666,90.0,0.934950203,0.0,1.0,0.0
66.0,44.0,0.0,3.0,13.0,6.0,1.0,5.0,0.6666666666666666,90.0,0.514902119,0.0,1.0,0.0
66.0,39.0,4.0,5.0,16.0,5.0,3.0,5.0,0.5909090909090909,195.0,1.396678551,0.0,1.0,0.0
80.0,60.0,6.0,5.0,8.0,1.0,1.0,5.0,0.75,90.0,3.063680205,0.0,1.0,1.0
51.0,28.0,2.0,5.0,15.0,3.0,1.0,5.0,0.5490196078431373,90.0,0.516776326,1.0,0.0,0.0
41.0,18.0,1.0,5.0,15.0,1.0,1.0,5.0,0.4390243902439024,90.0,2.304764046,0.0,1.0,1.0
20.0,26.0,0.0,1.0,13.0,1.0,2.0,5.0,0.54,90.0,0.95744269,0.0,1.0,0.0
42.0,15.0,4.0,3.0,14.0,1.0,1.0,5.0,0.3571428571428571,90.0,0.448545116,0.0,1.0,1.0
35.0,14.0,2.0,2.0,13.0,5.0,3.0,5.0,0.4,70.0,0.823361231,0.0,1.0,0.0
37.0,14.0,0.0,1.0,16.0,5.0,4.0,3.0,0.3783783783783784,42.0,0.777929152,0.0,1.0,0.0
59.0,36.0,2.0,5.0,14.0,3.0,1.0,5.0,0.6101694915254238,90.0,0.462554311,0.0,1.0,0.0
65.0,45.0,4.0,5.0,16.0,5.0,2.0,5.0,0.6923076923076923,225.0,1.043930536,1.0,0.0,1.0
48.0,26.0,3.0,5.0,13.0,6.0,4.0,3.0,0.5416666666666666,78.0,2.015533051,0.0,1.0,0.0
66.0,44.0,2.0,1.0,16.0,6.0,4.0,3.0,0.6666666666666666,132.0,0.934397622,0.0,1.0,0.0
60.0,40.0,0.0,2.0,12.0,5.0,1.0,1.0,0.6666666666666666,40.0,0.415282883,0.0,1.0,0.0
70.0,50.0,1.0,3.0,14.0,4.0,1.0,5.0,0.7142857142857143,90.0,0.544973075,0.0,1.0,0.0
64.0,44.0,3.0,5.0,16.0,3.0,4.0,5.0,0.6875,220.0,1.96796848,1.0,0.0,0.0
85.0,66.0,1.0,5.0,15.0,6.0,1.0,5.0,0.7764705882352941,90.0,0.514902119,0.0,1.0,0.0
48.0,25.0,0.0,1.0,15.0,2.0,1.0,5.0,0.5208333333333334,90.0,1.012912094,1.0,0.0,0.0
74.0,54.0,2.0,4.0,9.0,2.0,2.0,3.0,0.7297297297297297,162.0,1.231799051,1.0,0.0,0.0
32.0,12.0,3.0,1.0,14.0,5.0,2.0,5.0,0.375,60.0,0.728080901,0.0,1.0,0.0
